rgn_id,year,popsum
1.0,2005,19544100.0
1.0,2006,19516300.0
1.0,2007,19488400.0
1.0,2008,19460500.0
1.0,2009,19432600.0
1.0,2010,19404700.0
1.0,2011,19352800.0
1.0,2012,19300800.0
1.0,2013,19248900.0
1.0,2014,19197e3
1.0,2015,19145e3
2.0,2005,19544100.0
2.0,2006,19516300.0
2.0,2007,19488400.0
2.0,2008,19460500.0
2.0,2009,19432600.0
2.0,2010,19404700.0
2.0,2011,19352800.0
2.0,2012,19300800.0
2.0,2013,19248900.0
2.0,2014,19197e3
2.0,2015,19145e3
3.0,2005,19544100.0
3.0,2006,19516300.0
3.0,2007,19488400.0
3.0,2008,19460500.0
3.0,2009,19432600.0
3.0,2010,19404700.0
3.0,2011,19352800.0
3.0,2012,19300800.0
3.0,2013,19248900.0
3.0,2014,19197e3
3.0,2015,19145e3
4.0,2005,19544100.0
4.0,2006,19516300.0
4.0,2007,19488400.0
4.0,2008,19460500.0
4.0,2009,19432600.0
4.0,2010,19404700.0
4.0,2011,19352800.0
4.0,2012,19300800.0
4.0,2013,19248900.0
4.0,2014,19197e3
4.0,2015,19145e3
5.0,2005,19544100.0
5.0,2006,19516300.0
5.0,2007,19488400.0
5.0,2008,19460500.0
5.0,2009,19432600.0
5.0,2010,19404700.0
5.0,2011,19352800.0
5.0,2012,19300800.0
5.0,2013,19248900.0
5.0,2014,19197e3
5.0,2015,19145e3
6.0,2005,19544100.0
6.0,2006,19516300.0
6.0,2007,19488400.0
6.0,2008,19460500.0
6.0,2009,19432600.0
6.0,2010,19404700.0
6.0,2011,19352800.0
6.0,2012,19300800.0
6.0,2013,19248900.0
6.0,2014,19197e3
6.0,2015,19145e3
7.0,2005,19544100.0
7.0,2006,19516300.0
7.0,2007,19488400.0
7.0,2008,19460500.0
7.0,2009,19432600.0
7.0,2010,19404700.0
7.0,2011,19352800.0
7.0,2012,19300800.0
7.0,2013,19248900.0
7.0,2014,19197e3
7.0,2015,19145e3
8.0,2005,19544100.0
8.0,2006,19516300.0
8.0,2007,19488400.0
8.0,2008,19460500.0
8.0,2009,19432600.0
8.0,2010,19404700.0
8.0,2011,19352800.0
8.0,2012,19300800.0
8.0,2013,19248900.0
8.0,2014,19197e3
8.0,2015,19145e3
9.0,2005,19544100.0
9.0,2006,19516300.0
9.0,2007,19488400.0
9.0,2008,19460500.0
9.0,2009,19432600.0
9.0,2010,19404700.0
9.0,2011,19352800.0
9.0,2012,19300800.0
9.0,2013,19248900.0
9.0,2014,19197e3
9.0,2015,19145e3
10.0,2005,19544100.0
10.0,2006,19516300.0
10.0,2007,19488400.0
10.0,2008,19460500.0
10.0,2009,19432600.0
10.0,2010,19404700.0
10.0,2011,19352800.0
10.0,2012,19300800.0
10.0,2013,19248900.0
10.0,2014,19197e3
10.0,2015,19145e3
