"""Región"",""rgn_id"",""Municpio"",""Year"",""Valor %"",""Value"""
,,,Ría de Vigo,4,Cangas,2009,15.52,0.16,19.25,,
,,,Ría de Vigo,8,Moaña,2009,15.52,0.16,19.25,,
,,,Ría de Vigo,2,Vilaboa,2009,11.32,0.11,15.53,,
,,,Ría de Vigo,6,Pontevedra,2009,11.32,0.11,15.53,,
,,,Ría de Vigo,9,Soutomaior,2009,13.59,0.14,16.57,,
,,,Ría de Vigo,7,Redondela,2009,13.59,0.14,16.57,,
,,,Ría de Vigo,1,Vigo,2009,13.59,0.14,16.57,,
,,,Ría de Vigo,5,Nigrán,2009,13.59,0.14,16.57,,
,,,Ría de Vigo,10,Gondomar,2009,13.59,0.14,16.57,,
,,,Ría de Vigo,3,Baiona,2009,13.59,0.14,16.57,,
,,,Ría de Vigo,,Total,2009,13.52,0.14,,,
,,,Ría de Vigo,4,Cangas,2010,22.14,0.22,,,
,,,Ría de Vigo,8,Moaña,2010,22.14,0.22,,,
,,,Ría de Vigo,2,Vilaboa,2010,13.31,0.13,,,
,,,Ría de Vigo,6,Pontevedra,2010,13.31,0.13,,,
,,,Ría de Vigo,9,Soutomaior,2010,15.82,0.16,16.9,,
,,,Ría de Vigo,7,Redondela,2010,15.82,0.16,,,
,,,Ría de Vigo,1,Vigo,2010,15.82,0.16,,,
,,,Ría de Vigo,5,Nigrán,2010,15.82,0.16,,,
,,,Ría de Vigo,10,Gondomar,2010,15.82,0.16,,,
,,,Ría de Vigo,3,Baiona,2010,15.82,0.16,,,
,,,Ría de Vigo,,Total,2010,16.58,0.17,,,
,,,Ría de Vigo,4,Cangas,2011,15.54,0.16,,,
,,,Ría de Vigo,8,Moaña,2011,15.54,0.16,,,
,,,Ría de Vigo,2,Vilaboa,2011,15.09,0.15,,,
,,,Ría de Vigo,6,Pontevedra,2011,15.09,0.15,,,
,,,Ría de Vigo,9,Soutomaior,2011,15.95,0.16,,,
,,,Ría de Vigo,7,Redondela,2011,15.95,0.16,,,
,,,Ría de Vigo,1,Vigo,2011,15.95,0.16,,,
,,,Ría de Vigo,5,Nigrán,2011,15.95,0.16,,,
,,,Ría de Vigo,10,Gondomar,2011,15.95,0.16,,,
,,,Ría de Vigo,3,Baiona,2011,15.95,0.16,,,
,,,Ría de Vigo,,Total,2011,15.7,0.16,,,
,,,Ría de Vigo,4,Cangas,2012,22.52,0.23,,,
,,,Ría de Vigo,8,Moaña,2012,22.52,0.23,,,
,,,Ría de Vigo,2,Vilaboa,2012,18.06,0.18,,,
,,,Ría de Vigo,6,Pontevedra,2012,18.06,0.18,,,
,,,Ría de Vigo,9,Soutomaior,2012,17.50,0.18,,,
,,,Ría de Vigo,7,Redondela,2012,17.50,0.18,,,
,,,Ría de Vigo,1,Vigo,2012,17.50,0.18,,,
,,,Ría de Vigo,5,Nigrán,2012,17.50,0.18,,,
,,,Ría de Vigo,10,Gondomar,2012,17.50,0.18,,,
,,,Ría de Vigo,3,Baiona,2012,17.50,0.18,,,
,,,Ria de Vigo,,Total,2012,18.62,0.19,,,
,,,Ría de Vigo,4,Cangas,2013,19.38,0.19,,,
,,,Ría de Vigo,8,Moaña,2013,19.38,0.19,,,
,,,Ría de Vigo,2,Vilaboa,2013,18.37,0.18,,,
,,,Ría de Vigo,6,Pontevedra,2013,18.37,0.18,,,
,,,Ría de Vigo,9,Soutomaior,2013,18.48,0.18,,,
,,,Ría de Vigo,7,Redondela,2013,18.48,0.18,,,
,,,Ría de Vigo,1,Vigo,2013,18.48,0.18,,,
,,,Ría de Vigo,5,Nigrán,2013,18.48,0.18,,,
,,,Ría de Vigo,10,Gondomar,2013,18.48,0.18,,,
,,,Ría de Vigo,3,Baiona,2013,18.48,0.18,,,
,,,Ría de Vigo,,Total,2013,18.64,0.19,,,
,,,Ría de Vigo,4,Cangas,2014,20.42,0.2,,,
,,,Ría de Vigo,8,Moaña,2014,20.42,0.2,,,
,,,Ría de Vigo,2,Vilaboa,2014,17.01,0.17,,,
,,,Ría de Vigo,6,Pontevedra,2014,17.01,0.17,,,
,,,Ría de Vigo,9,Soutomaior,2014,18.10,0.18,,,
,,,Ría de Vigo,7,Redondela,2014,18.10,0.18,,,
,,,Ría de Vigo,1,Vigo,2014,18.10,0.18,,,
,,,Ría de Vigo,5,Nigrán,2014,18.10,0.18,,,
,,,Ría de Vigo,10,Gondomar,2014,18.10,0.18,,,
,,,Ría de Vigo,3,Baiona,2014,18.10,0.18,,,
,,,Ría de Vigo,,Total,2014,18.35,0.18,,,
